category,name,nameEN,description,descriptionEN,hours,manager,website,email,phone,fax,weeklyClosing,services,ticketCost,ticketEmail,ticketPhone,ticketHours,ticketReductions,addressStreet,addressLocation,addressCap,addressMunicipalities,addressProvince,addressRegion,addressText,latitude,longitude,photo,accessibility,visibleCopy,sponsor,hidden,unreachable
art,Adorazione dei Re Magi,,"Realizzati tra il 1583 e il 1586 con l'intento di dotare la Basilica di Santa Maria Maggiore di arazzi destinati ad ornare l'edificio nelle occasioni solenni, questi splendidi manufatti appartengono alla serie convenzionalmente detta ""fiorentina"". Raffigurano nove episodi sacri che raccontano i Misteri di Maria e l'Infanzia di Gesù. In ogni scena sacra ricorrono vasi o canestri colmi di frutta a significare il grembo virginale della Madonna, simbolo di floridezza. Questo senso di abbondanza rigogliosa è rimarcato dalle splendie cornici colme di frutti, fiori, putti e busti femminili che circondano ogni singola scena. Nei medaglioni posti lungo le fasce laterali e verticali sono raffigurate scene che sottolineano il significato sacro e simbolico dell'evento principale. I cartoni sono eseguiti dal pittore fiorentino Alessandro Allori e dalla sua bottega mentre la tessitura fu realizzata dall'Arazzeria Medicea con a capo Benedetto Squilli di Michele.",,,,,,,,,,,,,,,,,24129,Bergamo,BG,,Piazza Rosate 24129 BG,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-w6010-00368-IMG-0000475234.jpg,,SIRBEC,,,
art,,,"La lapide con iscrizione celebrativa era murata sul pilone centrale di Porta Romana. La Porta costituiva il primo, e più rappresentativo, degli ingressi eretti nella cinta difensiva di Milano. La costruzione delle mura era iniziata nel 1171, a quattro anni dal rientro dei milanesi dall'esilio decretato da Federico Barbarossa, dopo l'assedio e la distruzione del centro del 1162. Nella lapide l'iscrizione ricorda i consoli che rievocavano il rientro dei milanesi in città, avvenuto il 5 maggio 1167, e ne celebravano la rinascita con la costruzione della porta, cominciata nel marzo 1171. La Porta sopravvive fino al 1793, quando viene abbattuta per essere sostituita da un edificio progettato da Leopoldo Pollack sul quale vengono murati i rilievi superstiti di due dei tre piloni, fino al loro trasferimento al Castello, nel 1895.",,,,,,,,,,,,,,,,,20121,Milano,MI,,Piazza Castello 20121 MI,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-RL480-00011-IMG-0000477476.jpg,,SIRBEC,,,
art,Altare di S. Rita,,"L'abside minore destra rappresenta un punto di forte richiamo per molti fedeli, perché custodisce l'altare con la reliquia di S. Rita da Cascia. L'altare marmoreo a bassorilievo si compone di un paliotto raffigurante la ""Miracolosa entrata di S. Rita nel convento delle Agostiniane di S. Maria Maddalena a Cascia, accompagnata dai Santi Agostino, Nicolò da Tolentino e Giovanni Battista Giovanni"", sul quale si imposta l'alta pala scandita da undici riquadri figurativi che raccontano con uno stile semplice e sobrio la vita della Santa. Sopra il tabernacolo, disposto al centro, si inserisce l'emblema agostiniano: il libro aperto con il cuore di Gesù fiammeggiante sormontato da una croce e dai simboli episcopali con il motto ""Prendi e leggi"" (dalle Confessioni di S. Agostino). L'altare viene realizzato nel 1939 dallo scultore pavese Giovanni Scapolla, allievo del grande maestro Adolfo Wildt, su progetto dell'architetto Emilio Carlo Aschieri. Il quadretto policromo al centro del pittore romano Tito Troja, raffigura ""S. Rita in estasi che riceve da Cristo crocifisso la spina sulla fronte"".",,,,,,,,,,,,,,,,,27100,Pavia,PV,,Piazza San Pietro in Ciel d'Oro 27100 PV,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-PV300-00011-IMG-0000476546.jpg,,SIRBEC,,,
art,Trionfo della Croce,,"Il dipinto murale, collocato al centro della volta, raffigura il Trionfo della Croce, sollevata verso i cieli da un gruppo di angeli e accolta dalla Trinità. L'opera fu realizzata dal pittore milanese Andrea Lanzani tra 1686 e 1688 e si inserisce nel radicale rinnovamento della decorazione interna di Santa Cecilia attuato negli ultimi decenni del Seicento. In pochi anni la chiesa si trasformò in uno dei complessi decorativi più importanti del tardo barocco lombardo, assumendo la veste che ancora oggi conserva, caratterizzata da un raffinato dialogo tra pittura e scultura in stucco. Lanzani era uno dei maggiori artisti attivi in Lombardia e nel Trionfo della Croce mette in opera una composizione leggibile e razionale, che mostra il suo aggiornamento sulla pittura romana contemporanea. A ciò si associa una gamma cromatica vivace e luminosa che anticipa la pittura del Settecento e garantisce al pittore un ruolo di primo piano nel passaggio dell'arte lombarda verso il nuovo secolo.",,,,,,,,,,,,,,,,,22100,Como,CO,,"Via Cesare Cantù, 57 22100 CO",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-CO290-00018-IMG-0000477285.jpg,,SIRBEC,,,
art,Mesi di Novembre e Dicembre,,"La scultura, attribuita alla mano stessa di Wiligelmo, con tutta probabilità proviene da un portale anticamente presente nella Chiesa abbaziale di San Benedetto Po. Che si tratti del maestro o di un artista che ha fatto sua questa scuola, sembra che l'esecuzione dei pezzi sia da collocare dopo il secondo decennio del XII ed entro il 1130.Il frammento di marmo greco è stato scolpito con le personificazioni di due mesi: Novembre e Dicembre. Due figure maschili impegnate in attività lavorative peculiari sono poste all'interno di edicole, sormontate da iscrizioni in latino che le identificano. NO|VEM|BER è il personaggio inferiore, occupato a spargere le sementi tenute raccolte in un lembo della tunica. [DI]|CEM|BER è il personaggio superiore, che spacca la legna per l'inverno.",,,,,,,,,,,,,,,,,46027,San Benedetto Po,MN,,"Piazza Teofilo Folengo, 22 46027 MN",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-MN020-00058-IMG-0000474883.jpg,,SIRBEC,,,
art,,,,,,,,,,,,,,,,,,,,26013,Crema,CR,,"Piazzetta Winifred Terni De Gregory, 5 26013 CR",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/BDM-CR240-00006-IMG-0000088982.jpg,,SIRBEC,,,
art,Pala Cesi,,"La pala d'altare presenta una grandiosa architettura sullo sfondo e ai lati due setti murari che racchiudono l'alto basamento su cui siedono la Madonna con il Bambino. Ai piedi delle sacre figure San Giovanni Battista bambino, a sinistra San Pietro con le chiavi del paradiso presenta il committente alla Vergine, mentre a destra San Paolo si riconosce per la spada e il libro. Alle spalle, quali chiusure della composizione, due santi Vescovi con pastorale a ricciolo, non identificabili. I documenti sembrano concorrere a identificare il personaggio inginocchiato in Federico Cesi che nel 1541 operò una ristrutturazione dell'abbazia ed è in quella occasione che commissiona l'opera a Callisto.",,,,,,,,,,,,,,,,,26834,Abbadia Cerreto,LO,,"Piazza della Vittoria, 1 26834 LO",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-T0010-00218-IMG-0000475592.jpg,,SIRBEC,,,
art,,,,,,,,,,,,,,,,,,,,26029,Soncino,CR,,"Via Lanfranco, 8 26029 CR",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/BDM-CR240-00001-IMG-0000088976.jpg,,SIRBEC,,,
art,Signora in bianco,,"L'opera, eseguita da Emilio Magistretti nel 1906, costituisce un interessante ritratto di signora e appartiene a una serie di dieci tele che il pittore regalò nel 1927 alla Società Bustese di Storia e di Arte. Si ipotizza che il dipinto sia stato presentato dall'artista all'Esposizione Internazionale di Milano del 1906, antesignano dell'EXPO del 2015. Il taglio dell'opera ricorda gli esiti della pittura di Giacomo Grosso e stupisce chi guarda la tela per l'atteggiamento e lo sguardo della donna ritratta, che guarda l'osservatore consapevole del suo fascino. La luce è impiegata dal pittore per esaltare gli effetti cangianti dell'abito della dama, avvolta da un boa bianco che ne incornicia le spalle e il volto. La cura del dettaglio è evidente nella riproduzione di una poltrona Thonet, che con le sue linee sinuose e morbide fa da contrappunto alle forme della donna.",,,,,,,,,,,,,,,,,21052,Busto Arsizio,VA,,"Piazza Vittorio Emanuele II, 2 21052 VA",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-7x010-00062-IMG-0000479424.jpg,,SIRBEC,,,
art,Scultura n. 15,,"Inscrivibile in un quadrato, le cui dimensioni si ricavano dalla base e dall'altezza degli elementi, la scultura si articola sulla ripetizione in verticale di un modulo rettangolare a sezione ricurva, con la variazione dl primo elemento da sinistra che, per mezzo di un semplice scarto in diagonale, vivacizza e complica la composizione. La ricerca di Fausto Melotti tende ad articolare lo spazio in forme proporzionate e musicali. ""Scultura n. 15"" entra nelle collezioni civiche milanesi nel 1979 quando, all'indomani della mostra antologica di Palazzo Reale a Milano, lo scultore decide di donare le dieci prove d'artista, realizzate nel 1968, di altrettante sculture risalenti al biennio 1934-1935 sopravvissute ai bombardamenti di Milano del 1943. L'opera originale si trova nella Galleria Civica d'Arte Moderna e Contemporanea di Torino.",,,,,,,,,,,,,,,,,20121,Milano,MI,,Piazza Duomo 20121 MI,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-RL480-00080-IMG-0000479773.jpg,,SIRBEC,,,
art,Sant'Antonio da Padova incontra Ezzelino da Romano,,"Il pittore cremonese Malosso rivela nella scelta del soggetto e nell'uso dei colori una vicinanza ai dettami della Controriforma. Sono evidenti, però, anche i debiti verso la cultura cremonese del Pordenone con le Storie della Passione nel duomo di Cremona e di Antonio Campi. La scelta di raffigurare Sant'Antonio da Padova si collega al nome di Antonio Fissiraga, per l'importanza che ebbe nella realizzazione e decorazione della chiesa. Il grande dipinto raffigura l'incontro avvenuto nel 1231 tra Sant'Antonio da Padova e il tiranno Ezzelino da Romano a Verona, dove il santo si era recato per chiedere la liberazione di alcuni vcavalieri gulefi. Rimproverato da Antonio per la sua crudeltà, si gettò ai suoi piedi miracolosamente convertito, proprio come narra l'iscrizione in latino in basso al centro. Sullo sfondo l'artista dipinge l'arco di trionfo della città scaligera, distrutto nel 1805. All'arco romano ""dei Gavi"" fa riferimento l'iscrizione sul basamento dello stesso.",,,,,,,,,,,,,,,,,26900,Lodi,LO,,Piazza Ospitale 26900 LO,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-T0010-00225-IMG-0000475647.jpg,,SIRBEC,,,
art,Cupido dormiente con due serpenti,,"La scultura in marmo ritrae un bellissimo fanciullo dalle proporzioni perfette, dal viso angelico ammorbidito dal sonno. La presenza della corona di rose tra i capelli ricciuti, attributo di Venere, delle piccole ali e soprattutto dell'arco e delle frecce entro la faretra rendono sicura l'identificazione con Cupido bambino. Il dio dell'amore, riverso sulla schiena, il braccio destro adagiato lungo il corpo, il sinistro piegato a proteggere in un gesto di possesso le armi, appare essersi lasciato andare ad un sonno profondo ed innocente direttamente sulla nuda terra. Il figlio di Venere è colto e raffigurato con una dolcezza disarmante, rafforzata dalla tenerezza delle guance paffute e dalla resa setosa e morbida degli incarnati, lavorati nel marmo con notevole sapienza ed esaltati nella morbidezza grazie anche al contrasto con la lavorazione irregolare e scabrosa del ruvido giaciglio. Contrasta con l'innocenza del fanciullo la presenza delle due serpi che si fronteggiano sul suo ventre. Il soggetto è uno tra i più amati dal collezionismo gonzaghesco.",,,,,,,,,,,,,,,,,46100,Mantova,MN,,"Largo XXIV Maggio, 12 46100 MN",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-M0230-00098-IMG-0000479631.jpg,,SIRBEC,,,
art,Scene mitologiche / scene bibliche,,"Di datazione incerta, l'affresco strappato proviene dalla cosiddetta Villa della Pelucca nei pressi di Monza (oggi territorio di Sesto San Giovanni). Attribuito a Bernardino Luini, l'affresco fa parte di più ampio ciclo decorativo commissionato da Gerolamo Rabia, uomo di lettere assai ricco e intenditore di architettura. Tutti gli affreschi della villa furono strappati, trasportati su tavola fra il 1821 e il 1822 e destinati ad arricchire le collezioni della Pinacoteca di Brera. Il ciclo pittorico, estremamente colto e caratterizzato da episodi tratti dal mondo cortese, dalla mitologia e dalla Sacra Scrittura, trova riferimenti in numerosi testi classici e di eruditi umanisti.",,,,,,,,,,,,,,,,,20121,Milano,MI,,"Via Brera, 28 20121 MI",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-RL480-00059-IMG-0000477384.jpg,,SIRBEC,,,
art,Monte Resegone,,"Il dipinto rappresenta il Monte Resegone, la montagna famosa per la caratteristica cresta a nove punte che ricorda il profilo di una sega, uno dei simboli della città di Lecco, più volte citato da Alessandro Manzoni ne ""I Promessi Sposi"". L'intera veduta è dominata dalla natura incontaminata su cui l'artista concentra la propria attenzione. Carlo Pizzi, autore dell'opera, è considerato il più importante paesaggista lecchese attivo nella seconda metà dell'Ottocento. Nel recente riallestimento della Galleria Comunale d'Arte quasi un'intera sala è stata dedicata a lui e al nipote Luigi, pure paesaggista.",,,,,,,,,,,,,,,,,23900,Lecco,LC,,"Via Don Guanella, 1 23900 LC",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-G1050-00445-IMG-0000474787.jpg,,SIRBEC,,,
art,,,"Dopo aver donato, nel 1930, al Museo Civico di Cremona la sua collezione di cimeli stradivariani, nel 1932 Giuseppe Fiorini decide di omaggiare ancora la città, donandole, questa volta, un violino da lui costruito a Roma nel 1924, seguendo i modelli di Stradivari presenti tra i materiali della donazione. Il nostro violino, costruito in acero e abete rosso, per la forma e la posizione dei fori armonici e per la sottile linea di vernice nera presente lungo la linea di incollaggio delle fasce, si caratterizza come opera tipica del maestro bolognese.",,,,,,,,,,,,,,,,,26100,Cremona,CR,,"Piazza Marconi, 5 26100 CR",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-CR210-00018-IMG-0000474649.jpg,,SIRBEC,,,
art,Iside Fortuna,,"Nella figura di Iside-Fortuna, rappresentata in questa statuetta, si fondono tra loro gli attributi di diverse divinità, come era abitudine consolidata presso i Romani, che non ebbero mai difficoltà a identificare gli dei dei popoli conquistati con quelli della religione tradizionale. Così, accanto agli attributi tipici della dea egiziana Iside, il crescente lunare e il disco solare, vediamo il timone e la cornucopia della dea Fortuna, ma anche il serpente di Igea e il moggio di Demetra. Statuette di questo tipo, venivano conservate nei larari delle case romane, sorta di cappellette destinate al culto domestico, dove, soprattutto durante il periodo imperiale, non poteva mancare l'immagine di Iside-Fortuna, garante della prosperità di tutta la famiglia.",,,,,,,,,,,,,,,,,26034,Piadena,CR,,"Piazza Giuseppe Garibaldi, 3 26034 CR",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/RA-CR210-00014-IMG-0000095463.jpg,,SIRBEC,,,
art,,,"Quattro cassette con strumentario chirurgico (n. XXII, XXIV, XXV, XXVI) del corpus di 36 originali (attualmente 32) commissionate dal chirurrgo Giovanni Alessandro Brambilla al coltellinaio viennese Joseph Malliard o Maliar, e usate per una maggior efficienza didattica nell'addestramento degli studenti, accolgono manufatti 'Pro lithotomiae'. Sono ferri rari utilizzati per praticare, letteralmente, il taglio della pietra (dal greco lithos, pietra e tomia, taglio) intervento di chirurgia urologica consistente in un taglio attraverso il quale era possibile asportare i calcoli della vescica. Tra la seconda metà del XVIII secolo e l'inizio del XIX la litotomia era una delle operazioni più importanti, ma anche delle più pericolose per le complicanze che potevano manifestarsi nel post operatorio. La scatola XXIV conserva in alloggiamenti in velluto verde profilati da passamaneria dorata, undici rari strumenti chirurgici settecenteschi ad hoc: vari litotomi (due curvi), forcipe o tenaglia a lamine elastiche esterne, conduttori, tenaglie e un 'bistouri caché' regolabile a diversi gradi di apertura.",,,,,,,,,,,,,,,,,27100,Pavia,PV,,"Corso Strada Nuova, 65 27100 PV",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/PST-8e020-00398-IMG-0000043701.jpg,,SIRBEC,,,
art,Le uova sul libro,,"Il dipinto è un 'divertissement' cromatico: mediante la sovrapposizione di campiture cromatiche contrastanti l'artista suggerisce una profondità spaziale basata sul colore e non sulla prospettiva geometrica lineare. Anche il chiaroscuro è assente e le volumetrie sono rese con lievissime variazioni tonali. Il tema della natura morta di uova, ricorrente nella pittura di Casorati, è quasi un omaggio a Piero della Francesca, a cui sempre Casorati guarda per la costruzione matematica dello spazio e per l'atmosfera assorta e immobile. Il ""realismo magico"" di Casorati degli anni '20 va stemperandosi, a partire dalla fine degli anni '30, in una riflessione più intimista e accorata, tendendo successivamente verso una neutralità spoglia e una essenzialità minimale, in cui la prospettiva e la volumetria si appiattiscono.",,,,,,,,,,,,,,,,,24121,Bergamo,BG,,"Via S. Tommaso, 53 24121 BG",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-C0050-01865-IMG-0000475292.jpg,,SIRBEC,,,
art,Autunno,,"L'opera appartiene a una serie di quattro tele che raffigurano le stagioni, oggi riunite nel Museo Lechi. Come di consueto, l'Autunno assume le sembianze di Bacco, con il capo cinto da una ghirlanda di pampini di vite e il corpo ricoperto da una pelle di felino, nell'atto di porgere un grappolo di uva a un florido Cupido.Il ciclo, documentato sin dal 1760 nel palazzo dei conti Avogadro di Brescia, passò in eredità ad inizio Ottocento ai Fenaroli, confluendo infine, nelle proprietà della famiglia Lechi. Già assegnato a Pietro Lucatelli, la critica recente restituisce il dipinto all'eclettico pittore pistoiese Luigi Garzi, tra i protagonisti della pittura romana nei decenni di transizione tra Sei e Settecento. È evidente che l'intera serie, di grande qualità, fu volutamente commissionata ad artisti diversi (l'Autunno al Garzi, l'Estate a Giovan Battista Gaulli, la Primavera a Pietro Lucatelli e l'Inverno a un seguace di Pier Francesco Mola), tutti strettamente legati alla cultura pittorica del tardo Seicento romano.",,,,,,,,,,,,,,,,,25018,Montichiari,BS,,"Via Martiri della Libertà, 33 25018 BS",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-BS370-00018-IMG-0000477950.jpg,,SIRBEC,,,
art,Cineseria,,"Il cassettone è ritenuto una delle prime opere d Giuseppe Maggiolini (1738-1814), maestro in ebanisteria. Le scenette con figure cinesi, al centro della parte frontale, sui fianchi e sul piano del mobile, sono disegnati da Andrea Appiani e poi intarsiate da Maggiolini, come gli ornati ""rocailles"" che incorniciano le superfici bombate del mobile. Sugli spigoli anteriori, sulla parte frontale e sulle gambe sono presenti eleganti rifiniture bronzee a motivi di ""chinoiseries"", eseguite probabilmente all'interno di una fonderia milanese.",,,,,,,,,,,,,,,,,20121,Milano,MI,,Piazza Castello 20121 MI,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-5q030-00053-IMG-0000491107.jpg,,SIRBEC,,,
art,Terra di Magia (I Guerrieri del Sole),,"Dispersa su un'ampia superficie di prato, l'installazione ambientale creata da Antonio Ievolella nel 1995 ha più volte cambiato posizione all'interno del Parco di sculture: si tratta di undici sculture alte quasi 2,5 metri raffiguranti essenziali e scarne figure umane, nelle quali le gambe vengono sostituite da grandi ruote metalliche. Forgiate nel legno brunito e spoglio esse rappresentano figure incombenti e nello stesso tempo magiche, che rimandano alla poetica dell'artista di tenere vivo il ricordo di ere passate, di riti e significati antichi che risalgono nel tempo fino agli albori della civiltà. In questo senso anche la presenza della ruota è giustificabile, nel suo rimandare a riti pagani e rurali e in quanto simbolo, fin nelle culture più antiche, del divenire e della creazione continua. Ievolella è stato definito dalla critica un ""costruttore di macchine"" suggestive e provocatrici, che attrasse l'attenzione del collezionista e imprenditore brianzolo Alberto Rossini fin dal loro primo incontro alla Biennale di Venezia del 1988.",,,,,,,,,,,,,,,,,20836,Briosco,MB,,"Via Col del Frejus, 3 20836 MB",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-3o210-01249-IMG-0000475965.jpg,,SIRBEC,,,
art,salita di Cristo al monte Calvario,,"Il quadro con la ""Salita al Calvario"" esposto presso il museo di Tirano proviene da palazzo Buttafava, già Negri. Nell'affollatissima scena un corteo animato e pittoresco esce dalle mura di Gerusalemme facendo ala alla figura centrale di Cristo piegato sotto la pesante croce.A seguito del restauro è stata proposta su base stilistica una datazione generica alla prima metà del XVIII secolo, riconoscendo nella scena alcuni elementi che fanno pensare alla maniera di Faustino Bocchi, autore di nature morte e tele paesaggistiche, noto soprattutto per i suoi dipinti di genere detti ""bambocciate"", popolati di esseri fantasiosi e deformi.",,,,,,,,,,,,,,,,,23037,Tirano,SO,,"Piazza Basilica, 30 23037 SO",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-SO020-01073-IMG-0000478089.jpg,,SIRBEC,,,
art,Collezione di Villa Panza,,"Villa Panza costituisce un luogo unico, la cui visita è stimolata dalla complessa armonia che sapientemente qui unisce l'architettura settecentesca alla collezione d'arte contemporanea, agli arredi classici e rococò e alla raccolta di arte primaria. Ciò che il visitatore compie non è solamente un viaggio tra opere d'arte, ma un'esperienza che consente di gustare dei cambiamenti avvenuti all'interno della villa e del parco, inseriti nella natura cornice delle Prealpi e illuminata dalla luce del cielo di Varese. Villa Menafoglio Litta Panza ha una storia secolare, che inizia nel Settecento come villa di delizia della famiglia Menafoglio, circondata da un giardino all'italiana, e continua nell'Ottocento, quando i Litta ampliano il parco all'inglese. La sua grande trasforma, tuttavia, avviene nel Novecento quando, nel rispetto della struttura architettonica esistente, diviene dimora della collezione d'arte contemporanea di Giuseppe Panza e laboratorio di percezione di luce e di colore.",,,,,,,,,,,,,,,,,21100,Varese,VA,,"Piazzale Litta, 1 21100 VA",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/COL-COL-3o210-0000027-IMG-0000002025.jpg,,SIRBEC,,,
art,Figura di bambino seduto,,"La raffinata statuetta in bronzo raffigura un bambino paffuto seduto, fortemente inclinato in avanti, privo degli avambracci e della gamba destra, ma con la sinistra ripiegata verso l'interno. E' un manufatto di qualità, come denota la resa tecnica e la cura dei particolari nel trattamento del corpo adiposo, nei capelli a corte ciocche segnate da tratti sottili e negli occhi in argento che conferiscono un tocco di colore e di preziosità.La statuetta si ispira a modelli dell'Ellenismo, in particolare a un prototipo illustre: il bimbo seduto che poggia la mano sinistra su una volpoca, quasi soffocandola, con il braccio destro alzato e nel viso un'espressione di stupore, riprodotta negli esemplari marmorei di Vienna e di Firenze. In tale tipo statuaria si vuole riconoscere la replica dell'opera di Boethos descritta nel IV Mimiambo del poeta greco Eroda, posta nell'Asklepieion dell'isola di Kos, creata intorno alla metà del III secolo a. C. Il bronzetto di Casteggio, pur lacunoso, ne ripete esattamente l'impostazione del corpo proteso in avanti e la posizione di arti e testa, ma non la capigliatura. Puntuale il paragone con l'Eracle della Biblioteca Nazionale di Parigi, di uguale altezza.",,,,,,,,,,,,,,,,,27045,Casteggio,PV,,"Palazzo Certosa Cantù, via Circonvallazione, 64 27045 PV",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/RA-PV300-00004-IMG-0000091409.jpg,,SIRBEC,,,
art,,,"Il coltello, inteso come strumento per tagliare con un solo lato affilato, è un'innovazione introdotta in Italia a partire dal 1300 a.C. circa; prima infatti esistevano solo pugnali, dotati di filo su entrambi i lati. Rinvenuto nel sito archeologico palafitticolo del Lavagnone (Desenzano d/G) il manufatto è da considerare di particolare pregio, come dimostrano l'accuratezza dei dettagli, l'utilizzo di materiali preziosi, e il fatto che originariamente la lama del coltello, in bronzo, doveva presentare una lucentezza quasi dorata. La decorazione sulla lama costituisce un ulteriore testimonianza della raffinatezza e del significato simbolico dell'oggetto: gli uccelli acquatici sono infatti spesso raffigurati mentre trainano la barca solare, simbolo della ciclicità della vita, secondo una concezione diffusa in Italia e nell'Europa centrale, almeno fino ai primi secoli dell'età del Ferro (IX-VII secolo a.C.).",,,,,,,,,,,,,,,,,25015,Desenzano del Garda,BS,,Via Tommaso Dal Molin 7/c 25015 BS,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-2k050-00019-IMG-0000477804.jpg,,SIRBEC,,,
art,Madonna del Rosario con san Domenico e santa Caterina da Siena,,"Questo paliotto, vero capolavoro di argenteria, fa parte del cosiddetto ""Altare d'argento"" che è il rivestimento d'argento dell'altare maggiore della Basilica di Gandino, ancora oggi impiegato in alcune festività particolari. Dedicato alla Madonna del Rosario, è concepito inizialmente per essere apposto sia all'altare del Rosario nella stessa chiesa sia al più grande altare maggiore. Presenta al centro la raffigurazione della Madonna del Rosario con San Domenico e Santa Caterina da Siena, santi che introdussero e diffusero la devozione del Rosario; intorno vi sono angioletti che sostengono alcuni simboli delle litanie mariane, che sono le suppliche nel Rosario alla Vergine invocata come ""Torre d'avorio"", ""Porta del cielo"", ""Rosa mistica"" o ""Arca dell'Alleanza"". L'autore di questa straordinaria opera è probabilmente l'orafo di Augusta (Augsburg) Christian Winter, come documentano i punzoni impressi sull'opera.",,,,,,,,,,,,,,,,,24024,Gandino,BG,,Piazza Emancipazione 24024 BG,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-BG140-00014-IMG-0000475345.jpg,,SIRBEC,,,
art,Sant'Eustachio,,"Il raro mosaico pavimentale policromo con scene del Martirio di S.Eustachio proviene da S. Maria del Popolo, scoperto nel 1936 in occasione delle demolizioni delle due cattedrali gemine romaniche. È considerato tra più bei mosaici medievali conservati in Occidente, e uno dei più rari per la rarità del soggetto raffigurato. La narrazione della Passione di Sant'Eustachio (scelta che si ritrova unicamente nei capitelli della basilica romanica di Vézelay in Borgogna e nel chiostro di Monreale in Sicilia) è espressa con mezzi semplici ed efficaci, senza rispetto della sequenza degli episodi, compresi in grandi pannelli rettangolari. I registri istoriati a figure sono compresi entro variegate fasce decorative, con motivi desunti dai consueti repertori (meandri, motivi geometrici a rombi e triangoli), ma anche dalla scultura (palmette entro volute). A conferire vivacità alla composizione contribuiscono i preziosi inserti di ""opus sectile"" (frammenti di marmo di spessore e misure differenti) e la policromia che, pur semplice arricchimento di una linea di contorno, è una vera protagonista.",,,,,,,,,,,,,,,,,27100,Pavia,PV,,"Castello Visconteo, Viale XI Febbraio, 35 27100 PV",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-PV300-00007-IMG-0000476527.jpg,,SIRBEC,,,
art,"Forme uniche della continuità nello spazio, Forma unica della continuità nello spazio, Linea unica della continuità nello spazio",,"La scultura in bronzo che rappresenta una figura umana in corsa nello spazio è considerata uno dei capolavori del Futurismo. Nel 1913, anno d'esecuzione, l'opera fu esposta a Parigi e Roma, l'anno seguente fu pubblicata su ""Pittura Scultura Futuriste"" e nel 1916 esposto alla mostra ""Grande esposizione Boccioni, pittore e scultore futurista"". Altri esemplari sono conservati presso il Museu de Arte Moderna di San Paolo, nella collezioni Mattioli a Milano e al Museum of Modern Art di New York. Riferibile alla scultura è uno studio a carboncino su carta delle Civiche Raccolte d'Arte.",,,,,,,,,,,,,,,,,20121,Milano,MI,,Piazza Duomo 20121 MI,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-RL480-00077-IMG-0000479770.jpg,,SIRBEC,,,
art,ritratto maschile,,"Il tondo appartiene alla serie di otto medaglioni con busti virili, quattro dei quali conservati al Castello, che decoravano, insieme con altri oggetti oggi dispersi, il cortile del palazzo del Banco Mediceo, in via dei Bossi a Milano. Una forza espressiva quasi caricaturale, un modellato plastico e carnoso, lo sguardo intenso e bocche sprezzanti caratterizzano i busti degli imperatori realizzati in terracotta. L'autore è identificato in uno scultore lombardo, alla guida di un'ampia bottega di plasticatori, e la datazione proposta cade intorno al 1485.I tondi sono stati rimossi dal cortile del palazzo nel 1862 per entrare nelle collezioni del Museo Patrio di Archeologia nel 1873, insieme al maestoso portale marmoreo e all'affresco ""Cicerone bambino che legge"" di Vincenzo Foppa, oggi alla Wallace Collection di Londra.",,,,,,,,,,,,,,,,,20121,Milano,MI,,Piazza Castello 20121 MI,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-RL480-00020-IMG-0000477489.jpg,,SIRBEC,,,
