category,name,nameEN,description,descriptionEN,hours,manager,website,email,phone,fax,weeklyClosing,services,ticketCost,ticketEmail,ticketPhone,ticketHours,ticketReductions,addressStreet,addressLocation,addressCap,addressMunicipalities,addressProvince,addressRegion,addressText,latitude,longitude,photo,accessibility,visibleCopy,sponsor,hidden,unreachable
art,Corteo dei Re Magi,,"Il frammento di rilievo, raffigurante il corteo dei Re Magi, è caratterizzato da forme eleganti, da una sciolta espressività dei personaggi e da una mirabile resa dei dettagli. L'opera risale agli anni a cavallo del Duecento ed è ascrivibile ad un seguace di Benedetto Antelami, pProtagonista della scultura romanica del nord Italia , Benedetto Antelami (1150-1230 ca.) èed esponente di punta delle maestranze originarie della Valle d'Intelvi, attive dal XII al XVI secolo tra Liguria, Emilia Romagna e Lombardia. Il Un notevole esempio dei raggiungimenti della scultura antelamica è il frammento di rilievo con il ""Corteo dei Magi"",è stato scoperto rinvenuto nel 1943 sotto un pilastro del Duomo di Milano. Caratterizzata da forme eleganti, da una sciolta espressività dei personaggi e da una mirabile resa dei dettagli, l'opera risale ai decenni a cavallo del Duecento ed è ascrivibile ad un seguace dell'Antelami.",,,,,,,,,,,,,,,,,20121,Milano,MI,,Piazza Castello 20121 MI,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-RL480-00024-IMG-0000477493.jpg,,SIRBEC,,,
buildings,Palazzo Te,,"Scegliere tra le visite imperdibili di Mantova non è semplice ma Palazzo Te è sicuramente una di queste. L'architettura manierista della villa è il risultato della collaborazione tra il committente Duca Federico II Gonzaga e il grande architetto del Cinquecento Giulio Pippi più noto come Giulio Romano. Posto al termine del percorso del principe, che partendo dalla città medievale conduceva al luogo di villeggiatura al di fuori delle mura, il celebre palazzo meraviglia tanto per lo studio dell'architettura che per la raffinatezza dell'apparato decorativo. Cortili, logge, peschiera, colonne, stucchi, affreschi e soffitti lignei formano un insieme di rara bellezza che dall'anno della sua inaugurazione, avvenuta nel 1536, è uno dei gioielli della città virgiliana.",,,,,,,,,,,,,,,,,46100,Mantova,MN,,Viale Te 46100 MN,45.14755448702515,10.78658336687752,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-MN240-00027-IMG-0000185539.jpg,,SIRBEC,,,
church,Chiesa di S. Giovanni,,"In cima allo scosceso camposanto di Torno si trova la chiesa di San Giovanni, la cui edificazione secondo la tradizione è connessa al passaggio di un vescovo diretto in Germania che, facendo sosta durante il viaggio di ritorno dalla Terra Santa durante le prime crociate, qui lasciò la reliquia del Santo Chiodo. L'edificio esistente poggia su preesistenze romaniche rimaneggiate nel periodo rinascimentale. Edificio caratterizzato dalla presenza di archi trasversi, in cui lo spazio interno è scandito ritmicamente dalla presenza di grandi arcate poste ortogonalmente alla navata che sorreggono la copertura lignea, la chiesa è caratterizzata a tre crociere risalente al XVII secolo.Suntuosa Significative tele alle pareti costituiscono preludio al ciclo di affreschi dipito nell'area absidale, considerato capolavoro dell'arte lombarda seicentesca.",,,,,,,,,,,,,,,,,22020,Torno,CO,,Piazza San Giovanni 22020 CO,45.85813952411618,9.120055553302489,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-CO180-00178-IMG-0000187500.jpg,,SIRBEC,,,
art,Matrimonio mistico di santa Caterina d'Alessandria con il donatore Niccolò Bonghi,,"L'opera è considerata la più rappresentativa tra quelle dipinte dal grande pittore veneziano nel suo soggiorno a Bergamo dal 1514 al 1525. E' realizzata in pagamento delle rate di affitto al suo padrone di casa, ovvero quel Niccolò Bonghi, un po' rude nell'aspetto, che compare in adorazione a sinistra, dietro la scena sacra raffigurante la visione di santa Caterina che, attraverso lo sposalizio mistico, dà forma simbolica alla donazione di sé al Signore. Tutto avviene all'interno di una semplice stanza di una dimora privata del Cinquecento con due tappeti orientali appoggiati al davanzale della finestra, da cui si scorgeva in origine una veduta che, come vuole la tradizione, è stata tagliata dai soldati francesi durante l'occupazione di Bergamo nel 1528. L'opera segna un punto d'arrivo nella ricerca di Lotto di nuove tipologie per i dipinti sacri a destinazione privata: annulla le distanze gerarchiche tra i personaggi sacri e il committente, dà un'imponenza inedita alle figure intere -quasi da pala d'altare-, comprime la profondità dello spazio, come se volesse renderlo prolungamento di una stanza reale, in cui si compie un fatto sentito come reale.",,,,,,,,,,,,,,,,,24121,Bergamo,BG,,"Piazza G. Carrara, 82 24121 BG",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-C0050-00197-IMG-0000475178.jpg,,SIRBEC,,,
art,Collezioni del Civico Museo della Seta Abegg,,"La collezione Abegg è stata costituita negli anni '50 da Carlo Job, allora direttore delle industrie Abegg, il quale raccolse un campionario delle macchine e degli strumenti usati nel passato per la lavorazione artigianale e industriale della seta nel territorio lecchese, salvando dalla distruzione un prezioso patrimonio scientifico proveniente anche da altri stabilimenti Abegg. Ne deriva una collezione museale unica nel suo genere, rappresentativa ed esauriente nel fotografare l'industria serica lecchese fra l'inizio dell'800 e l'inizio del '900. Nel 1976 la collezione museale fu donata dagli Abegg al Comune di Garlate, che nel frattempo aveva acquistato lo stabile e i terreni dell'ex-filanda.",,,,,,,,,,,,,,,,,23852,Garlate,LC,,"Via Statale, 490 23852 LC",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/COL-COL-LC240-0000007-IMG-0000001672.jpg,,SIRBEC,,,
art,Figura maschile con animale,,"Opera di eccezionale valore storico artistico della prima metà del XII secolo, il prezioso tappeto musivo, che rivestiva in origine tutta l'area privilegiata del presbiterio, giunge a noi in forma frammentaria, ma ancora in situ. Attualmente sopravvivono alcuni cerchi concentrici del Labirinto e il ciclo cosmologico dei mesi. In una fascia orizzontale, il Re Anno in trono, coronato, con scettro e globo, che allude forse alla basilica delle incoronazioni regali, compreso tra una teoria dei Mesi, personificati, identificati da iscrizioni verticali, nell'atto di compiere un lavoro agricolo stagionale, sotto archi con colonnine: Gennaio si scalda le mani al fuoco; Febbraio fa la punta ad un paletto con l'accetta; Marzo suona due corni dai quali escono i venti; Aprile con due mazzi di fiori; Maggio falcia l'erba; Giugno con due rami di ciliegie, speculare ad Aprile; Luglio miete le spighe; Agosto fabbrica una botte.",,,,,,,,,,,,,,,,,27100,Pavia,PV,,Piazza San Michele 27100 PV,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-CEI20-01545-IMG-0000476507.jpg,,SIRBEC,,,
art,Museo Archeologico,,"Le origini della sezione risalgono a Luigi Malaspina che raccoglie antichità egizie, lapidi e altre tipologie di manufatti nella ricca collezione destinata a beneficio pubblico nel 1838, successivamente implementata con donativi e trovamenti fortuiti sul territorio. Il percorso, in ordine cronologico, è articolato in cinque sale: la I dedicata all'antico territorio della Pavia romana, in cui è ricostruita l'area sepolcrale di Clastidium. La II dedicata al collezionismo pavese ottocentesco espone tra i numerosi manufatti notevoli vetri di età romana di cui il museo pavese vanta la raccolta più importante del nord Italia. La III ospita oggetti locali di uso quotidiano e ceramiche fini di epoca celtica e romana. Nella IV testimonianze architettoniche e scultoree dell'antica Ticinum romana e nella V stele e sarcofagi funerari provenienti dall'ambito cittadino.",,,,,,,,,,,,,,,,,27100,Pavia,PV,,"Castello Visconteo, Viale XI Febbraio, 35 27100 PV",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/COL-COL-PV300-0000005-IMG-0000001843.jpg,,SIRBEC,,,
buildings,Novocomum,,"Il Novocomum è un edificio residenziale progettato dall'architetto Giuseppe Terragni nel 1927. Non è vicino al lago ma si pone in ideale rapporto con esso per la sua particolare forma che ricorda la prua di una nave, tanto da essere chiamato anche ""Transatlantico"". Si tratta di uno dei primi edifici realizzati da Terragni e fin dalla sua inaugurazione è stato considerato come il primo importante esempio di architettura razionalista in Italia. La purezza delle linee e dei volumi e l'attenzione al comfort degli appartamenti ha contribuito a fondare una nuova idea di intendere la casa e un nuovo modo di viverla, paragonabile al concetto di ""macchina per abitare"" di Le Corbusier.",,,,,,,,,,,,,,,,,22100,Como,CO,,"Via Giuseppe Sinigaglia, 1 22100 CO",45.81304960029256,9.073204842229034,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-3m080-00038-IMG-0000187282.jpg,,SIRBEC,,,
art,Giustizia dei Grigioni,,"Durante la dominazione delle Tre Leghe Grigie sulla Valtellina (1512-1797), era consuetudine, anche a Tirano, che le maggiori cariche di governo facessero dipingere sulle pareti degli edifici pubblici il proprio stemma familiare, a testimonianza dell'incarico ricoperto. Quelli affrescati nella grande lunetta all'interno del passaggio di porta Poschiavina sono i più antichi e i meglio conservati, eseguiti nel 1553 al termine del mandato del podestà Johann Anton Planta. Insieme a quello della famiglia Quadrio, il suo stemma è simbolicamente affiancato alla personificazione della Giustizia; sotto compaiono altri otto emblemi, più piccoli, tutti riferiti a funzionari e collaboratori del Planta.",,,,,,,,,,,,,,,,,23037,Tirano,SO,,Lungo Adda Battaglione Tirano 23037 SO,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-SO020-01194-IMG-0000478159.jpg,,SIRBEC,,,
church,Complesso plebano,,"Il complesso Plebano di Arsago Seprio, può essere considerato uno dei più significativi complessi monumenti nazionali che testimoniano l'origine di importanti centri romanici in Lombardia. L'impianto del complesso plebano che ancora oggi si può ammirare fu edificato nel XII secolo, anche se diversi scavi archeologici hanno rinvenuto tracce di una precedente necropoli longobarda risalente al V e VI secolo.Il complesso è costituito dalla chiesa di San Vittore e dal limitrofo battistero. L'impianto basilicale è formato da tre navate absidate coperte da una copertura a capriate lignee, mentre il battistero presenta un impianto ottagonale suddiviso su due livelli di cui quello inferiore è costituto da nicchie ceche, mentre il superiore è composto da una loggia a pilastri che sorreggono le volte a crociera.",,,,,,,,,,,,,,,,,21010,Arsago Seprio,VA,,Via S. Vittore 21010 VA,45.68750434317126,8.72952520870423,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-LMD80-00768-IMG-0000187982.jpg,,SIRBEC,,,
history,Borgo di Castel de' Conti Calepio,,"Castel de Conti è una frazione del comune di Castelli Caleppio e riveste un'importanza storica notevole per la conservazione delle strutture architettoniche dell'intero borgo. Sono testimonianze importanti oltre al Palazzetto risalente all'anno 1000, le torri medievali del Castello riedificato nel XV secolo e parecchi edifici databili ai secoli XII e XIII, ma anche corpi edilizi riferibili al XV e XVI secolo, tutti costruiti con la pietra di Credaro, facilmente reperibile nelle cave limitrofe. Al centro del borgo si trova la chiesa di S. Lorenzo costruita tra il XV e il XVI secolo in stile gotico-lombardo.",,,,,,,,,,,,,,,,,24060,Castelli Calepio,BG,,Castelli Calepio 24060 BG,45.64982618578504,9.913082166799489,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-BG120-00508-IMG-0000185188.jpg,,SIRBEC,,,
art,Ritratto di Umberto I,,"Testimonianza della grande diffusione del tema del ritratto ufficiale anche presso la famiglia reale, il presente dipinto ad olio su tela fu realizzato nel 1878 da Gerardo Bianchi (1845-1922), fratello minore del più famoso Mosè Bianchi (1840-1904). L'opera raffigura il sovrano Umberto I di Savoia all'età di 34 anni, ovvero in prossimità della sua ascesa al trono dopo la morte del padre Vittorio Emanuele, avvenuta proprio nel 1878. Umberto I appare qui raffigurato in alta uniforme, seduto su una sedia con una sciabola in mano e, a testimonianza dell'ufficialità del ritratto, sulla sua divisa sono appuntate numerose decorazioni militari legate alla sua partecipazione alle battaglie risorgimentali, nonché il Collare e la Placca dell'Ordine supremo della SS. Annunziata di cui i Savoia si fregiavano.L'attenzione minuziosa per i dettagli e il taglio fotografico del dipinto, suggeriscono che il ritratto sia stato eseguito partendo da una immagine fotografica, ipotesi sostenuta anche dal fatto che Gerardo Bianchi fu titolare di uno studio fotografico in piazza del Carrobiolo a Monza e divenne il fotografo ufficiale della Casa Reale durante i soggiorni della corte presso Villa Reale.",,,,,,,,,,,,,,,,,20900,Monza,MB,,"Via Teodolinda, 4 20900 MB",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-3o210-01263-IMG-0000476032.jpg,,SIRBEC,,,
buildings,Esedra di Palazzo Arese Borromeo,,"Piazza Esedra costituisce un semplice ma suggestivo spazio di collegamento tra Palazzo Arese Borromeo e il centro abitato di Cesano Maderno. Delimitata su tre lati da una muratura ad emiciclo, è caratterizzata da nicchie e tempietti con pinnacoli terminanti con decorazioni a fiamma in pietra.Con senso monumentale, fu progettata nel solco di una scenografica rappresentazione del ruolo politico e sociale della casata Arese Borromeo, al quale fanno riferimento, da un lato, la severa facciata della dimora, priva di decorazioni e, all'opposto, l'asse longitudinale su cui fu impostato il disegno dell'intera proprietà, un lungo rettifilo cadenzato da una serie di portali urbani con duplici pilastri cuspidati.",,,,,,,,,,,,,,,,,20811,Cesano Maderno,MB,,Piazza Esedra 20811 MB,45.62638188099517,9.145673652879463,,,SIRBEC,,,
art,Fondo Calcografico Antico e Moderno della Fondazione Biblioteca Morcelli-Pinacoteca Repossi,,"La raccolta di incisioni occupa un posto d'onore nella Pinacoteca Repossi e realizza realmente quanto indicato nei manuali dei raccoglitori di stampe. Il fondo calcografico comprende 3.000 fogli che esemplificano le diverse tecniche incisorie e sono rappresentativi delle scuole dei singoli maestri di grande rilievo della storia italiana ed europea della grafica dal Quattrocento ad oggi. Una selezione delle opere più importanti è esposta dal 2009 nella Sala delle stampe, mentre il Gabinetto delle stampe si trova al primo piano della Pinacoteca.",,,,,,,,,,,,,,,,,25032,Chiari,BS,,"Via Bernardino Varisco, 9 25032 BS",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/COL-COL-LMD20-0000005-IMG-0000001717.jpg,,SIRBEC,,,
church,Basilica e battistero di Galliano,,"Eretto sul fianco destro della basilica di San Vincenzo, il battistero di San Giovanni è l'edificio di maggior rilievo del complesso ecclesiastico di Galliano. Fu costruito tra il 1018 e il 1045 per volere di Ariberto d'Intimiano, vescovo di Milano e nativo di Galliano, già responsabile all'inizio del secolo del rifacimento della chiesa di San Vincenzo. La sua presenza accanto alla basilica è dovuto al ruolo di pieve di riferimento per il territorio circostante rivestito da San Vincenzo, e quindi luogo riservato per la celebrazione dei battesimi.Il battistero presenta un impianto tetraconco, aperto sui lati da quattro nicchie e matroneo superiore che ne fa uno degli edifici più rappresentativi e originali dell'architettura lombarda di età preromanica.",,,,,,,,,,,,,,,,,,Cantù,CO,,Via San Vincenzo  CO,45.74154610155046,9.13868158891606,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-LMD80-00991-IMG-0000188072.jpg,,SIRBEC,,,
art,Raccolte del Mu.Vi.S. - Museo della Via Spluga e della Val San Giacomo,,"Le raccolte del Mu.Vi.S. sono suddivise in tre aree tematiche, la prima dedicata alla via dello Spluga, il passo ""sublime"" celebrato da artisti e letterati internazionali con pubblicazioni e stampe; la seconda alla storia, alla civiltà e alle tradizioni della Val San Giacomo, attraverso oggetti quotidiani della casa e del lavoro; la terza alla figura dell'abate Antonio Foppoli, che nel 1786 diede avvio al primo nucleo della collezione confluita nel museo. I materiali si distinguono in etnografici, storico-artistici e naturalistici, oltre i reperti archeologici provenienti dal Pian dei Cavalli, sito dove sono state rinvenute tracce tra le più antiche lasciate dall'uomo preistorico nelle Alpi Centrali.",,,,,,,,,,,,,,,,,23021,Campodolcino,SO,,"Piazza S. Antonio, 15 23021 SO",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/COL-COL-SO020-0000001-IMG-0000001899.jpg,,SIRBEC,,,
history,Borgo storico d'Iseo,,"Iseo si affaccia sulla sponda nord-orientale del Sebino con una conformazione urbanistica e architettonica ancora ben conservata nella sua stratificazione storica. La parte più antica si individua nella Pieve di Sant'Andrea, fondata nel V secolo con l'alto campanile romanico ancora originario. Questa costituisce il cuore del borgo che si sviluppa poi nella grande Piazza dello Statuto con i fronti delle abitazioni ben conservati nelle loro caratterizzazioni originarie e nella Chiesa della Madonna del Mercato che conserva l'immagine trecentesca della Madonna del latte. Al centro della piazza è conservato il monumento a Garibaldi più antico d'Italia. Notevoli anche i monumenti medievali come il Castello degli Oldofredi e l'Arsenale.",,,,,,,,,,,,,,,,,25049,Iseo,BS,,Iseo 25049 BS,45.660256725791825,10.049565180616131,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-2k060-00006-IMG-0000189479.jpg,,SIRBEC,,,
art,Collezione del Museo Agusta,,"L'Agusta SpA è dal 1923 una delle più importanti aziende operanti nella costruzione di elicotteri e convertiplani, cui si aggiunse nel 1945 la produzione di motociclette commerciali e da competizione ad opera della Meccanica Verghera Agusta. Nella cornice di un moderno spazio espositivo e dei locali dell'ex spaccio aziendale di Cascina Costa di Samarate è stato realizzato un nuovo Museo dedicato a queste realtà aziendali note in tutto il mondo, che raccoglie centinaia di cimeli, documenti, foto, disegni e modelli in scala di aerei, elicotteri, moto e relativi componenti, ripercorrendo quasi un secolo di storia della meccanica aeronautica e dell'epopea del volo ad elica. La collezione, esposta ponendo molta attenzione alla didattica scientifica e ai campioni del motociclismo, è gestita dal Gruppo Lavoratori Seniores Agusta (GLA) che si occupano della manutenzione e del restauro di motociclette ed elicotteri e garantiscono l'apertura e l'accompagnamento guidato dei visitatori.",,,,,,,,,,,,,,,,,21017,Samarate,VA,,"Via Giovanni Agusta, 510 21017 VA",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/COL-COL-3o210-0000021-IMG-0000001963.jpg,,SIRBEC,,,
art,Allegorie dei cinque sensi,,"Lo stipo prende il nome del committente, il canonico Quintilio Lucini Passalacqua della cattedrale di Como che, nel 1620, pubblica le ""Quattro lettere istoriche"", una delle quali dedicata alla descrizione dell'""artificiosissimo suo scrittorio"". Probabilmente completato intorno al 1613, lo scrittoio, si presenta come il frutto dell'invenzione del nobile canonico che, per elaborare il complesso apparato iconografico che caratterizza l'opera, si avvale di una delle edizioni dell'Iconologia del Ripa e, per l'architettura, del trattato dei Cinque ordini del Vignola. Per la realizzazione delle opere di ebanisteria il Lucini impegna i migliori artigiani allora attivi a Como, che fa lavorare in casa propria per poter seguire direttamente le varie fasi di costruzione del mobile, mentre da Roma fa arrivare le statuette d'avorio, raffiguranti le allegorie dei cinque sensi, intagliate dallo scultore francese Guglielmo Berthelot. Al pittore Pier Francesco Mazzucchelli, detto Morazzone, commissiona i cinque oli su rame.",,,,,,,,,,,,,,,,,20121,Milano,MI,,Piazza Castello 20121 MI,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-5q030-00102-IMG-0000491186.jpg,,SIRBEC,,,
buildings,Grattacielo Pirelli,,"Il grattacielo Pirelli è, probabilmente, la più prestigiosa opera di architettura milanese dopo la Seconda Guerra Mondiale.""L'architettura è un cristallo ... forme chiuse dove tutto si consuma nel rigore dei volumi e d'un pensiero"". Queste le parole dell'architetto e progettista Gio Ponti, che, più di altre, tratteggiano l'essenza di questo straordinario edificio.La snellezza della torre ha richiesto soluzioni tecniche particolari: problemi statici risolti da Nervi e Danussi considerando la parte centrale di ogni piano come una struttura simile a un ponte. Il volume si innalza fino a 127 metri da terra e al tempo della sua costruzione è stato considerato uno fra i più alti grattacieli in cemento armato d'Europa.Dal 1978 il Grattacielo Pirelli è sede della Regione Lombardia.",,,,,,,,,,,,,,,,,20124,Milano,MI,,"Piazza Duca d'Aosta, 5-7A 20124 MI",45.48480133695603,9.201166962774959,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-3m080-00036-IMG-0000186314.jpg,,SIRBEC,,,
church,Duomo di Pavia,,"Frutto di una plurisecolare stratificazione, il duomo viene iniziato nel rinascimento e costruito sopra le due chiese romaniche gemelle di S. Stefano e S. Maria del Popolo, le cui strutture si possono ancora ammirare nelle cripte. Come nella vicenda costruttiva del Duomo di Milano, se alla struttura generale della chiesa partecipano attivamente le più abili maestranze locali, per l'impostazione della crociera dell'imponente tamburo con cupola vengono chiamati a dare contributi i più vivaci ingegni del Rinascimento. Ecco allora che sul finire del XV sec., si susseguono nel cantiere le figure del Bramante e di Leonardo, brillanti architetti ducali. Ma la vicenda costruttiva dell'edificio prosegue in un arco di oltre quattro secoli: e anche se risulta ancora incompleta in alcune parti, costituisce un raro esempio di aderenza al progetto originale.",,,,,,,,,,,,,,,,,27100,Pavia,PV,,Piazza Duomo 27100 PV,45.1846022751002,9.153348793089965,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-PV240-00052-IMG-0000184095.jpg,,SIRBEC,,,
buildings,Villa Mirabello,,"Villa Mirabello, al centro di un organismo complesso di fabbricati ortogonali attestati sul nucleo principale ad ""U"", è la più antica dimora del Parco di Monza. Essa fu eretta su un preesistente edificio rurale tra il 1666 e il 1675 dal conte Giuseppe Durini, che ne affidò il progetto a Gerolamo Quadrio. La struttura architettonica della nobile dimora fu modificata dal cardinale Angelo Maria Durini, che vi abitò tra il 1776 e il 1788.Nonostante l'incuria patita nel tempo, e i numerosi cambi d'uso attuati con ampie sistemazioni, all'interno è conservato l'allestimento settecentesco, con ambienti di grandissimo pregio, con stucchi e dipinti a trompe-l'oeil e a soggetto mitologico, con volte in muratura e solai lignei cassettonati. Di particolare rilievo sono anche lo scalone a balaustra d'arenaria e gli affreschi di Giovanni Antonio Cucchi.",,,,,,,,,,,,,,,,,20900,Monza,MB,,Viale Mirabello 20900 MB,45.60418422117177,9.28440330740761,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-MI230-00108-IMG-0000189932.jpg,,SIRBEC,,,
art,San Gimignano,,"L'opera è stata realizzata da Raffaele De Grada nel 1951 e rappresenta una veduta del borgo di San Gimignano. All'orizzonte sono rappresentate le colline toscane che si fondono col cielo grazie al colore sfumato azzurrognolo, mentre in primo piano De Grada colloca le case del borgo ridotte a poche linee di base fortemente impastate e fratte dal colore. Caratteristico è l'impianto cromatico basato su tonalità calde e sfumate e la stesura pittorica, stratificata a tratto veloce. Si tratta di una tela dell'ultimo periodo del maestro amava visitare l'Umbria, il Lazio e la Toscana. L'opera attesta il fascino che esercitava su di lui il paesaggio toscano che egli prediligeva al paesaggio lombardo perché adatto a uomini adulti che nella propria esistenza hanno già compiuto una sorta di percorso interiore che egli chiama ""spirituale"". Per questa ragione De Grada, e quest'opera ne conferma i tratti, auspicava che gli artisti lombardi e toscani sperimentassero i rispettivi paesaggi, perché solo dalla fusione delle due visioni potevano scaturire visioni naturalistiche così profondamente intime.",,,,,,,,,,,,,,,,,21013,Gallarate,VA,,"Via De Magri, 1 21013 VA",,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-A0020-00032-IMG-0000479364.jpg,,SIRBEC,,,
art,Cristo in trono con la famiglia dell'imperatore Ottone,,"La piastra in avorio inquadra in una semplice cornice otto personaggi disposti con rigida simmetria: al Centro è il Cristo seduto, sulla destra, in piedi San Maurizio, alla sinistra la Madonna, pure in piedi; ai lati della testa di Gesù due angeli librati in volo; ai suoi piedi, alla destra, è l'imperatore inginocchiato, alla sinistra, la consorte, genuflessa e reggente il figlio. La famiglia dell'imperatore poggia su un sostegno rettangolare recante la scritta OTTO IMPERATOR. L'opera è di artista ignoto di area lombarda, in particolare, milanese, di epoca ottoniana. Incerta rimane l'identificazione del personaggio in Ottone I o in Ottone II. La tavoletta è stata acquistata dalla collezione del principe Gian Giacomo Trivulzio da parte del Comune di Milano, nel 1935, per le Civiche Raccolte d'Arte. Oltre alla sua importanza come documento artistico d'età ottoniana, la tavoletta conferma il ruolo di primaria produttività, di tale tipo di arte, dell'Italia settentrionale.",,,,,,,,,,,,,,,,,20121,Milano,MI,,Piazza Castello 20121 MI,,,http://www.bellalombardia.regione.lombardia.it/LBL/medium/OA-5q050-00656-IMG-0000477530.jpg,,SIRBEC,,,
buildings,Palazzo Benzoni,,"Lungo via Civerchi spicca Palazzo Benzoni con il suo magnifico portale affiancato da cariatidi marmoree. Prestigiosa sede della Biblioteca Comunale di Crema, è un rifacimento secentesco di una residenza cinquecentesca dei nobili Benzoni, gli stessi che attuano la trasformazione secentesca del palazzo. Nonostante le pesanti manomissioni subite nel corso dei secoli, l'edificio ha conservato i caratteri originari di una ricca dimora nobiliare. Un elegante portico che affaccia sul giardino interno conduce al monumentale scalone adorno di statue che sale al piano nobile, dove le sale della biblioteca mostrano splendide decorazioni a stucco, fregi ed affreschi secenteschi.",,,,,,,,,,,,,,,,,26013,Crema,CR,,"Via Civerchi, 9 26013 CR",45.3641242685454,9.689397229664431,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-CR070-00093-IMG-0000191635.jpg,,SIRBEC,,,
buildings,Palazzo Stanga Trecco,,"Palazzo Stanga, dal 1929 sede dell'Istituto Tecnico Agrario Stanga, è un antico palazzo quattrocentesco, ampiamente riformato nel Settecento, che conserva nel fronte interno che si affaccia sulla corte, l'originaria decorazione rinascimentale di carattere bramantesco. E' una composizione decorativa interamente in cotto formata dalla successione di cinque armoniose arcate su colonne tuscaniche e dalla ripetizione di altrettante bifore di gusto tardo gotico nell'ordine superiore inquadrate da paraste trabeate.All'interno, oltre al monumentale scalone neoclassico adorno di statue e sormontato da cupola ellittica, si conservano numerose sale dai soffitti decorati e la Sala di Napoleone, chiamata così perché si ritiene vi abbia dormito l'imperatore in occasione della visita a Cremona, decorata dai maggiori artisti del Settecento.",,,,,,,,,,,,,,,,,26100,Cremona,CR,,"Via Palestro, 36 26100 CR",45.13905296326769,10.019548627574173,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-CR070-00027-IMG-0000191462.jpg,,SIRBEC,,,
buildings,Castello di Padernello,,"Il castello di Padernello si trova in un contesto paesaggistico incontaminato e può essere definito come una delle più antiche testimonianze dell'area della bassa bresciana.Costruito ad opera dei Martinengo nel 1391, si innalza dal fossato con murature in laterizio, al culmine delle quali sono presenti beccatelli e regolari aperture. Nel Settecento ha subito opere di ristrutturazione grazie al conte Gerolamo Silvio che lo trasforma in un'elegante villa.Nel 1961 è stato abbandonato e nel 2002, dopo numerosi crolli, il comune ed un gruppo di privati lo ha acquistato e dato in gestione alla Fondazione Nymphe.",,,,,,,,,,,,,,,,,,Borgo San Giacomo,BS,,Borgo San Giacomo  BS,45.35898490506166,9.992701135920173,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-1A060-00204-IMG-0000191874.jpg,,SIRBEC,,,
church,Chiesa di S. Lorenzo,,"Ai piedi dell'antica rocca fortificata di Chiavenna sorge il complesso sacro di S. Lorenzo, che si apre come uno scrigno quando si varcano i portali ad arco che immettono nell'elegante quadriportico della fine del Seicento. Secoli di storia hanno segnato l'area e gli edifici che la compongono: il battistero con il fonte battesimale del 1156, il campanile, la canonica e soprattutto la basilica di origine romanica, ampliata e abbellita nei secoli successivi, tanto da avere un predominante aspetto barocco.Molte sono le testimonianze di arte e di devozione della collegiata, in particolare sculture e oreficerie dall' XI al XVIII secolo, ora esposte nel Museo del Tesoro annesso alla chiesa.",,,,,,,,,,,,,,,,,23022,Chiavenna,SO,,Piazza Don Bormetti 23022 SO,46.32148667168187,9.406732098196713,http://www.bellalombardia.regione.lombardia.it/LBL/preview/A-1n120-00107-IMG-0000192194.jpg,,SIRBEC,,,
